temperature,pH,substrate_conc,reaction_time,enzyme_conc,agitation_speed,pressure,catalyst_type,feedstock_type,linoleic_acid_yield
53.69677628024105,7.744044186236426,116.22142397858346,9.312896009425934,,235.57122600501373,1.811954607299341,Lipase_B,Safflower_Oil,5.0
33.08206105723999,5.981906447615105,178.73388694617879,7.429560518364022,2.6454936064773484,211.13804127613432,1.0,Lipase_B,Sunflower_Oil,5.0
48.24304540406985,6.700970055804072,195.8513838660078,7.270745206636874,2.0104447642106673,217.92356047540295,3.0913208534423777,Lipase_C,Soybean_Oil,5.0
34.45802522340326,6.86231515226865,123.88865558779534,6.563848489295713,2.3096233816448692,204.73697006069872,2.8891679708962306,Chemical_Cat,Sunflower_Oil,5.0
50.72426526915084,7.408926730029443,157.53667527738315,11.297363744908743,2.7764661086257907,193.38371984900573,1.5531421575721467,Lipase_B,Corn_Oil,5.0
45.44929759531993,7.721392401637344,157.91738268142439,7.989278360622311,2.75989568880706,181.1655689169221,2.4984307221036683,Lipase_B,Corn_Oil,5.0
51.262227045034244,6.865067365540867,146.02933493102822,3.8419830167745044,3.1537844257992944,214.8043066151284,1.9876789838625402,Lipase_B,Soybean_Oil,5.0
56.65783189352595,7.427009982045563,160.90043389582524,12.009585401722513,2.748606841140645,190.68947597753242,1.458686779394374,Lipase_A,Soybean_Oil,5.0
51.359897647480125,6.793850191632955,128.31180253606175,11.994891803044567,,262.2167189520068,1.058846225257804,Lipase_B,Soybean_Oil,5.0
25.421185056007968,5.914539969061377,129.4155702739127,6.0357596083685765,2.0407935224211977,194.99513234950197,1.655876600362137,Lipase_A,Safflower_Oil,5.0
25.0,7.1402227432415994,138.37606247393208,6.6983961757178,1.5143549977213204,199.98167895798,2.2980714037676733,Lipase_C,Sunflower_Oil,5.0
37.08460361507768,7.221190475044298,199.17899735938406,9.965074821060417,2.182104797109491,218.73936549222668,2.1490409431053097,Lipase_B,Soybean_Oil,5.0
38.82293172281463,7.4220953218745755,199.4141657059878,9.573210888122393,2.1353446061962504,204.28879342456085,2.448302637048264,Lipase_C,Safflower_Oil,5.0
46.70897060531273,7.0697999615676315,199.52335629758142,8.878351078500271,2.907628832860817,205.91463240535467,2.2871651187527378,Lipase_A,Corn_Oil,5.0
39.65495841973046,6.645946435437186,201.5512550777718,7.615843301549803,2.8593027968787696,150.84611240883137,1.4601560297313636,Chemical_Cat,Corn_Oil,5.0
27.83681978876951,6.116850784682237,183.20875480807456,10.529643138242186,3.3210126192116896,221.91193136361366,1.2968961608165235,Chemical_Cat,Safflower_Oil,5.0
42.555051753311524,6.868221668205956,157.86049101825543,7.195562011336893,1.5975939877188414,262.11283489137475,1.9702208543348896,Chemical_Cat,Soybean_Oil,5.0
46.27153337834457,8.015337581423976,131.0497760823456,6.127686640685319,2.1470167393045743,177.04477499198128,1.1147891531307668,Chemical_Cat,Safflower_Oil,5.0
52.49673386838141,7.500827929472932,134.8071454757713,6.526549225930139,3.459113671934629,276.9750545430936,2.223450128182892,Lipase_C,Corn_Oil,5.0
47.881105040835955,8.09432437179318,143.1631998020186,10.407309716646346,3.649370272041979,136.86195292908278,1.5949633351623829,Chemical_Cat,Soybean_Oil,5.0
39.65520173426661,6.794855365245889,159.09691932823745,4.294834666878559,1.8455475615680288,204.73939777387608,2.5650477167186443,Lipase_A,Safflower_Oil,5.0
37.71625707429871,5.813513643989443,100.58999587494066,7.605759638476397,2.9770679828829225,151.3344895115551,1.0,Lipase_A,Safflower_Oil,5.0
45.394292230591844,5.812466292234319,100.5375606672703,8.033455302506011,2.855340612176073,209.77773304929195,2.081523422326498,Chemical_Cat,Safflower_Oil,5.0
37.56369487181816,6.283874554271627,122.6174879144363,8.850822593284857,1.3510566559684862,138.68797396583864,1.8426462510288502,Lipase_A,Corn_Oil,5.0
40.97829733049242,8.092807625011869,148.6362653515561,8.099450325107936,3.3557432939011154,215.10693875165975,1.7624236900461825,Lipase_C,Soybean_Oil,5.0
35.8196127527332,9.0,132.31235249464368,8.146990902802502,2.4120877335617843,192.14515276217318,1.7169378257281376,Lipase_B,Sunflower_Oil,5.0
62.675279750762826,7.5030081148381065,199.11973061919338,6.899625047112533,1.9882811607801112,148.70813229635422,1.684369933536657,Lipase_A,Soybean_Oil,5.0
51.94961362440102,5.945374627003038,145.04972540174197,7.206709552213798,2.4064548915053128,243.41370571952604,2.033700792246595,Lipase_C,Corn_Oil,5.0
41.88143437408561,6.38491695482613,135.2145094047764,7.450376657785909,3.1779708607375046,209.84833605629402,2.036428781389052,Lipase_C,Corn_Oil,5.0
47.74285912455584,7.208788338237853,168.0358498981479,9.796020516304024,2.89139642908978,133.44240186908718,2.670031969127967,Chemical_Cat,Soybean_Oil,5.0
33.37949398046508,7.331554255494992,192.96140600317682,7.855558330871961,2.3168986538522174,155.99679690603733,1.030879655017639,Lipase_B,Sunflower_Oil,5.0
44.98327044719453,8.933914861393607,164.58463807542574,9.316106857546997,2.395130232930681,159.1759681830477,2.394367211163602,Chemical_Cat,Sunflower_Oil,5.0
46.11103379820564,6.847282293337786,200.73796849768678,11.593691444066021,3.4061983075977276,189.42694185148255,2.1654197627208385,Chemical_Cat,Safflower_Oil,5.0
48.38730312997799,7.272978419668489,190.3429324898331,6.0025457673019424,3.048927924060889,161.61835708575808,1.0,Lipase_A,Safflower_Oil,5.0
39.59260238610179,7.076346977929459,201.19756413156756,8.316595363134397,2.0437657711718744,191.95682103846747,1.112193410588353,Lipase_A,Soybean_Oil,5.0
57.444319608069904,7.666991200006366,189.52325339217975,12.00477473096205,2.586857354272571,202.8683404982239,2.499549329975323,Lipase_B,Safflower_Oil,5.0
36.651004437010215,7.707825424505156,110.06931295504785,10.126389880339666,2.5532791551413725,176.43452056718544,2.14150593088549,Chemical_Cat,Sunflower_Oil,5.0
51.60154250972038,6.7576557595228905,139.77690008378738,10.427550431997272,2.3886148255278203,323.1139323089592,1.8182122697068672,Lipase_B,Corn_Oil,5.0
57.52330015697804,7.111760153656157,116.34520811813627,6.9505399553909,3.1093489240740735,193.61582430428223,1.6408495233134013,Chemical_Cat,Sunflower_Oil,5.0
34.86858960676388,7.844598339474846,149.77511819103484,5.088411306094768,2.8551342406003943,226.74254029573493,1.4100324558206725,Lipase_C,Soybean_Oil,5.0
48.024301821349844,6.5335952748793975,138.20866409773757,2.81003187569838,2.183575877417534,223.05593318090146,1.315561651008449,Lipase_B,Corn_Oil,5.0
58.35607561832306,6.0847791602683055,110.0301026184054,7.572929977361246,2.5221897316516237,193.93912108520246,1.0,Lipase_C,Safflower_Oil,5.0
57.95837324324657,6.5194060973873755,162.2538221747809,11.395113230269086,2.701190774342661,130.34957693177472,2.0689565352253094,Lipase_C,Safflower_Oil,5.0
44.02041771171866,8.492982555391507,145.74546403602872,6.017230952602271,2.0372735973753042,249.0165031065544,2.4835106035794725,Lipase_A,Safflower_Oil,5.0
55.69302066360042,6.558785816653023,189.28074271190985,8.1704148353632,1.6790657877867345,173.06703231913804,1.9671575519111033,Lipase_C,Sunflower_Oil,5.0
56.88871354434623,7.807527360954252,180.65195368420444,6.2103658951858325,3.7363167825343027,200.57004157842684,2.472603113305124,Lipase_C,Corn_Oil,5.0
36.1958791646899,7.2597402831548,164.47737424183913,11.54423611223312,2.278249101857356,192.39594050121923,2.9631185921999967,Lipase_A,Sunflower_Oil,5.0
61.48103922234377,7.337843110140298,148.0925738326446,6.262111713813086,2.6699165018751376,100.0,2.5674598458884788,Lipase_B,Corn_Oil,5.0
33.53356816877002,6.886409788859558,148.59665975055728,5.140197643225509,1.9522846798050857,227.00290773710168,1.7955776723853287,Lipase_A,Corn_Oil,5.0
38.939739182036114,7.198424308149294,194.02539196420187,3.0191884779734197,2.627212822408399,190.36502902498043,1.4514832092569525,Lipase_C,Safflower_Oil,5.0
47.782500360253074,7.236914957692795,134.22356804877572,4.856454180045221,2.4563014586870273,192.53870418593,2.706231926154771,Lipase_A,Corn_Oil,5.0
53.728064019010745,6.646225322989349,179.3324539726929,10.61264447976297,2.427037526425246,206.5556068866169,2.00586245232175,Chemical_Cat,Soybean_Oil,5.0
39.28001767153018,7.473434262116253,205.52202287760687,9.341911148608283,2.0847423492103103,144.34461887548082,1.6816762301232864,Chemical_Cat,Sunflower_Oil,5.0
43.72330447991763,6.914012117200535,153.33636202182822,11.171343521982681,1.9423930393209288,188.41336124400124,2.744011003320236,Chemical_Cat,Corn_Oil,5.0
49.15799988445824,7.1909863085605625,152.68908068336734,9.806514167897737,3.7102621892169285,196.14227184282004,2.0787256340866653,Chemical_Cat,Soybean_Oil,5.0
44.36619204650843,8.21829046793012,144.8427078099274,10.206444755973715,1.7377961396867008,225.07069626612778,2.1712684014809778,Chemical_Cat,Sunflower_Oil,5.0
46.36270963826384,7.462157000431799,181.1725292630586,6.269424823511908,2.215344550374516,202.40855698291412,1.9016348669452598,Chemical_Cat,Corn_Oil,5.0
47.30144372617703,6.642768602210125,108.30012789522135,7.400829652008569,2.0200836688348485,252.29427387042585,2.124314583571637,Lipase_C,Sunflower_Oil,5.0
44.81613951425313,7.037141769684118,180.22030135172776,6.481953569114063,3.049106786898526,100.0,1.9091867094188457,Lipase_B,Sunflower_Oil,5.0
42.16133200653578,6.956622530493258,148.42563862762552,8.018079722006924,2.1820155174670313,185.92334906894195,2.3102051211228583,Lipase_A,Soybean_Oil,5.0
39.62494427423724,7.62754617082436,143.33243411102424,9.066781571047322,2.331116852634862,190.64227679343202,2.1125905428532605,Lipase_B,Corn_Oil,5.0
35.58216452895259,6.890672599007202,112.12876566371204,5.897363038068842,2.0410243187171564,222.79480917075014,2.3524482216571196,Chemical_Cat,Soybean_Oil,5.0
33.473613427622816,6.960397586235945,124.470254187008,4.796699471227968,2.3928194940315652,224.9708747503892,1.9252758728957136,Chemical_Cat,Corn_Oil,5.0
43.35593161137009,6.180070270228976,155.94083616049573,7.35784298037398,2.462277833373168,147.45714287142277,1.7611979404031426,Lipase_A,Soybean_Oil,5.0
48.281506798912005,7.485746287446179,175.16465776300944,6.3067011594503555,2.9542651321311633,191.06676130105325,2.17970030498776,Lipase_C,Corn_Oil,5.0
56.30806690020192,7.0339677325187875,80.0,8.087515619767588,1.9967393584062019,153.08884531354894,2.0230200952519777,Lipase_C,Corn_Oil,5.0
34.43843665734723,7.641092730257429,170.52609809490906,7.023499047389191,2.969581478989025,210.62833189060115,2.1175967161412963,Lipase_A,Corn_Oil,5.0
48.10392354936147,7.226388903787859,135.00765716730191,12.321302590141773,2.027237233613657,190.64807191271768,2.718839539628278,Lipase_A,Soybean_Oil,5.0
28.392304416855364,6.392210728353038,154.2040812488565,10.244466465363566,3.3506813849969133,194.29358208121894,1.4899932206477813,Lipase_B,Sunflower_Oil,5.0
39.93398547449402,6.6623789186894395,176.1791849103046,8.779302231353128,2.0497873557566146,153.5563327011651,2.108874364880139,Chemical_Cat,Safflower_Oil,5.0
43.375787007320305,6.617754542782413,204.24956730269804,4.034447617717014,2.2621739470279696,204.74421846369214,1.3522383577609207,Lipase_A,Sunflower_Oil,5.0
44.900978424594605,7.82686911832971,136.4996036873487,7.732235508712063,1.848906330342048,223.35526738883453,1.6609447678912708,Lipase_B,Corn_Oil,5.0
31.45647541959133,6.298000736716928,193.9353047794321,8.108074054618246,2.2071227510079874,227.3541317668943,1.4014719613305902,Chemical_Cat,Corn_Oil,5.0
31.76123296830003,8.325914501592967,80.0,7.05020468159881,2.472038580966491,152.01110042045767,1.3543879593627919,Lipase_C,Soybean_Oil,5.0
52.77783469636873,8.616062395655694,115.89601439049963,10.599197676685188,2.058340596706903,218.17953440786718,2.126441967075784,Lipase_C,Safflower_Oil,5.0
49.19875339811825,7.7696601759558295,137.03337416425455,9.89179666245616,1.197592555257314,220.77382287453054,2.266978068417036,Chemical_Cat,Sunflower_Oil,5.0
48.03029675589642,7.419019772217562,103.09067959338861,13.101889510014837,1.3625354622981387,155.96813925737115,1.4884832742304663,Lipase_A,Sunflower_Oil,5.0
38.03930603839914,6.300938902645802,127.97026200202163,5.177125999626167,2.0774831629392367,209.69608549738612,2.948905148930189,Lipase_B,Soybean_Oil,5.0
50.639988435856,7.125961185037786,117.63253205253162,11.064239010255996,3.38395125060057,189.07010675295314,1.510377002719718,Chemical_Cat,Soybean_Oil,5.0
44.03810221281821,7.414859940522278,182.21759999498477,5.814781866658024,1.924452347986163,182.096408176127,1.6155284214733414,Lipase_C,Safflower_Oil,5.0
54.35237323599543,7.153265684857193,114.13700126991579,5.0190498087827145,2.0912923162136545,141.7967996191241,1.7078376152665868,Lipase_B,Safflower_Oil,5.0
38.02008695975723,6.354947648375628,156.60876162353344,9.686050219237792,2.471096402165497,243.09643948034545,2.076229601974126,Lipase_A,Corn_Oil,5.0
45.12823913243675,8.384437569158933,148.5468362989477,6.5641329792013625,3.5184822882484994,253.64017198914254,2.225806585561127,Lipase_C,Sunflower_Oil,5.0
37.89600221144974,8.311810949598163,128.1314116440007,7.0696133932408305,1.4739768742035044,140.33466340713085,1.293883923468012,Lipase_B,Soybean_Oil,5.0
30.84314804649554,8.062019014284534,158.83943866287012,8.372550713099926,1.747317176125525,156.84030215624927,2.2378531685747873,Chemical_Cat,Soybean_Oil,5.0
41.09068941893173,6.793843057645174,199.6346039140284,10.325986876894763,1.2844706124382292,249.48767247344847,2.436866289224953,Chemical_Cat,Corn_Oil,5.0
45.744178837200685,6.221923664450229,173.65137077622626,5.448646460880173,1.265093853388573,192.46303470070282,2.681202879159006,Chemical_Cat,Safflower_Oil,5.0
46.19165867180231,7.503546182882882,168.11803606295214,6.816664713366438,2.6235036885190275,182.6489612378811,2.191970348333417,Lipase_C,Sunflower_Oil,5.0
51.55018253147971,7.140506229948322,139.05089473256737,7.531445055681768,1.9105450777429331,221.42128434142484,2.3103596418877057,Chemical_Cat,Corn_Oil,5.0
42.15641586919082,6.075791859352804,142.80405945806376,10.743426745261612,2.3117767263042994,200.89664638487193,2.107154815171553,Lipase_B,Safflower_Oil,5.0
50.69201638760713,5.585450230184289,144.08987476333562,7.402174576565764,,206.60499441677138,2.597458297946417,Chemical_Cat,Safflower_Oil,5.0
60.64436241954688,7.111294415124166,199.64716271857736,10.128867355424251,2.1389647166070804,200.77709362597852,1.965974408339415,Lipase_A,Soybean_Oil,5.0
44.5330630814061,7.535255555319415,152.20815078584187,6.416986728711256,3.315823679927315,182.42616056366182,1.856272893121595,Lipase_A,Sunflower_Oil,5.0
44.97689341107921,8.147480054467733,142.5362396644099,2.8599242064016126,2.08879856292412,291.71230862830083,2.425983589032244,Lipase_B,Corn_Oil,5.0
32.93445543869729,6.547790384136331,166.30668034242345,8.77840390393477,1.7204878287729004,215.3018739288028,1.3805886896045645,Lipase_A,Safflower_Oil,5.0
45.106554568764885,8.058013692892755,123.96480473480422,10.68215461602433,3.1119355505970887,197.65525386008923,2.355750326506316,Lipase_A,Corn_Oil,5.0
47.08544776933978,8.412808848063861,174.62579278499356,9.602540837894438,1.8634734440277594,264.7565812309402,2.1366627464640082,Lipase_C,Safflower_Oil,5.0
42.26738375738164,6.810171434102083,217.8388381558307,11.878151249415236,2.516451830850916,134.56552365852605,2.909553745673467,Lipase_B,Soybean_Oil,5.0
35.854941829790135,8.276382911680903,139.0353027127571,10.814406017980554,1.1788793859048845,162.03324559940936,2.0614839418781954,Chemical_Cat,Corn_Oil,5.0
52.74545218859065,7.652977975241353,131.3655788771396,6.96969312061886,3.041660470986813,202.55148804984762,1.8893164439477952,Chemical_Cat,Corn_Oil,5.0
42.7122849248968,6.748633135316057,97.0086086695668,7.986795713456191,2.971810100428493,214.9060999232216,2.1320540317321477,Chemical_Cat,Sunflower_Oil,5.0
46.99561175060712,8.024485567889151,167.42149670311477,2.8410927613990573,2.9392649100809143,207.06749306412945,2.1799219153793903,Lipase_A,Corn_Oil,5.0
56.637438166216036,6.822511506539145,104.22198859247271,7.085414250219015,3.09735181055626,205.4652622655929,1.249255496312746,Lipase_A,Safflower_Oil,5.452892483979717
46.736495325112045,6.235374013682053,148.4034776843891,8.376730821485843,2.878258818282313,199.20680967996273,1.922914198444158,Lipase_B,Sunflower_Oil,5.0
38.21053312699033,6.625628414910243,142.4575853286446,3.0630777077810754,1.785854749948384,204.99357647207924,1.2529012487325906,Lipase_C,Safflower_Oil,5.0
47.96658885432002,8.287431254236058,174.11580207730898,5.817797060261652,1.5604588474809264,163.49055755033308,1.6346106080430713,Chemical_Cat,Soybean_Oil,5.0
38.623978212422685,7.854769302470158,157.02540026023166,4.638173049767205,2.733558993145935,251.23437259738498,1.9249111243375503,Lipase_A,Sunflower_Oil,5.0
36.20441725096083,6.5773571713544765,142.8013681368785,8.196174555172778,2.60661790543245,225.29825205984415,2.2351075752998915,Chemical_Cat,Sunflower_Oil,5.0
57.183549394539256,8.485317878736058,183.12626355795794,12.445185080919297,2.0214533843118585,155.7292565887604,1.6761640076189428,Lipase_A,Corn_Oil,5.0
52.17023984734537,6.637319305239355,167.86466611520285,8.690197778149328,2.0737008105137025,251.49858019534216,1.796187887740979,Lipase_C,Sunflower_Oil,5.0
49.35648944206646,7.487245904732077,95.99900831928818,4.780504191489941,2.2079613540570624,201.264916801699,2.2051421680254726,Lipase_C,Corn_Oil,5.0
42.412528809679834,7.6068534922305195,154.91738261198097,7.241990172915177,3.573163864888852,204.03350362702906,2.6548020518457496,Lipase_C,Corn_Oil,5.0
37.90914138396558,6.092044576535626,116.843135798281,7.219757800147082,2.6989603229474053,187.7943686616689,1.964210906696962,Lipase_A,Safflower_Oil,5.0
32.61677311763386,6.692818076959348,139.14517857745432,11.04895757712007,3.443484055313929,182.58784690991223,2.4785164901983334,Lipase_C,Sunflower_Oil,5.0
51.68674576335599,8.01645359089456,145.6360515007977,10.95319064427312,2.5341639633133877,203.99100654217003,2.548817695607626,Chemical_Cat,Corn_Oil,5.0
39.847334169096804,8.900252479912124,117.31870802592016,11.73877057202362,2.371153907641854,191.07054520782216,1.7599635691010929,Lipase_C,Soybean_Oil,5.0
39.22403275584506,8.141435120050492,202.0788723193011,6.520118860957957,2.822934300574888,110.68072023568617,1.505559726456088,Lipase_B,Soybean_Oil,5.0
34.56246998631144,6.590780164141286,142.66237460460692,2.0,2.5180809047496426,263.26428783780784,2.1747418237757814,Lipase_A,Sunflower_Oil,5.0
31.864727409837904,5.5,155.19934542605256,4.242385759158449,2.3933061107020692,138.61890342818091,1.4303873487896053,Lipase_A,Sunflower_Oil,5.0
54.84293694994903,7.387423393742837,80.0,5.173530751477063,2.171646300544345,152.0135428994673,3.53260485638675,Chemical_Cat,Soybean_Oil,5.0
43.61968928063899,7.219389990468687,183.78228956185805,8.68838155183504,,208.03544803416645,2.1873281127951665,Lipase_A,Safflower_Oil,5.0
50.165897095022736,8.130664364870654,135.00940780827753,5.808914969555981,2.026431017791944,237.65323278717108,1.1314658110287619,Chemical_Cat,Soybean_Oil,5.0
55.87073105004528,5.816045144573753,194.6488545696365,14.096946790988898,2.325700885947138,176.6228444240087,1.0,Lipase_B,Sunflower_Oil,5.0
50.12293703842369,7.745748747544142,136.5660596960858,10.90381282003884,1.6483387639287366,162.68631382668477,2.216155688570778,Lipase_A,Soybean_Oil,5.0
37.171670656068,6.123306223063396,108.34718285596675,9.998005858497521,2.970249327037812,239.56611134709084,2.65559180485683,Lipase_A,Soybean_Oil,5.0
65.0,9.0,168.59907834704617,8.080828591678562,2.018012250988623,190.8538200653883,2.0136100435836943,Lipase_B,Sunflower_Oil,5.0
37.84364449648911,7.946149550034852,176.47499337056178,9.949313809272455,2.9189778902123016,200.16456740113003,1.9806012527609576,Lipase_C,Soybean_Oil,5.0
46.40620686896434,7.213122163461628,117.19992729951404,9.267231369713326,3.7551191320284696,156.17609523310875,1.8262877671238629,Lipase_A,Soybean_Oil,5.0
44.81513500281979,9.0,126.54560206348421,7.682700803767952,2.044107773898581,224.26658955498908,1.4513430012009798,Lipase_B,Corn_Oil,5.0
42.75739216512554,7.632924360149161,190.42234166715738,12.16957342800926,2.4976950863518157,174.92763641501483,1.9858361705293743,Lipase_C,Corn_Oil,5.0
40.619605544763175,7.0650760321705794,186.52567804139045,6.235160281385628,2.4428972018561614,142.53897354368087,2.4303837678931934,Chemical_Cat,Soybean_Oil,5.0
35.96035227549332,7.528309103307043,159.81324601539404,6.272477685776509,2.917028475499033,198.67493201065153,2.218094127246671,Lipase_A,Sunflower_Oil,5.805126202904458
41.06715095660804,7.663218562109046,128.3820586190718,10.797834107929964,2.85431376425084,226.1112322978368,1.314950584905728,Lipase_A,Soybean_Oil,5.0
54.87433765452444,6.277190891823799,201.40330201765514,5.787769638806729,2.898065802482503,230.9079950020143,1.63191076284554,Lipase_A,Corn_Oil,5.0
44.483094183398805,6.7071407314395115,161.3952201245607,5.9316901342841035,2.5611503980959314,213.93333024473418,2.081968697103495,Lipase_C,Corn_Oil,5.0
48.28851921616444,7.4010183803617995,161.1472345103905,8.119942122326398,2.9745409778967646,242.609961782107,2.3798159386893665,Lipase_B,Safflower_Oil,5.0
43.590084252199645,6.44064622793297,146.3838552050413,10.196910525349603,1.6150343337073512,238.8125280608575,1.7214443667654356,Lipase_C,Safflower_Oil,5.0
49.5471598164075,6.086016695654095,186.06357859472655,10.858672403359325,2.1029718358464002,250.75876954390938,1.456677345032939,Chemical_Cat,Sunflower_Oil,5.0
43.91723172953655,5.88693571973811,158.71958453759655,9.503859850479047,,208.9546063476014,2.3251579942453895,Lipase_A,Soybean_Oil,5.0
40.70543104489637,8.070501628622896,151.1268239771137,12.105783182276404,1.7627662896496052,105.33377483595837,2.646345211616033,Lipase_C,Safflower_Oil,5.0
39.14422220671389,6.679248209732388,121.06157842942072,6.039552814931524,2.5961633799703483,182.87994116815136,1.5711060222601114,Lipase_A,Sunflower_Oil,5.0
47.130382703099244,6.71369571588008,148.7670945870612,10.096997554133667,3.4704849831281326,148.76445114351532,2.3135864568266995,Lipase_A,Corn_Oil,5.0
39.310113687139896,6.768858565977077,171.15462327285002,9.115844434950217,1.2020176006648169,195.23084295682136,1.7655737607567707,Chemical_Cat,Sunflower_Oil,5.0
43.22089299258801,7.5058564707547495,169.4468754633074,8.041160013847213,2.3186381766235797,142.87047665802552,2.3117687565372247,Lipase_B,Corn_Oil,5.0
41.340411467084635,7.1661394987935765,127.01290289124498,6.1781005213916345,2.5718954636364124,204.88629224991803,1.6948721349233566,Lipase_A,Sunflower_Oil,5.0
34.382276474039294,7.054153806511332,154.738197592293,10.957706559353088,3.087650289347369,144.66509794688022,1.6407494710688,Lipase_A,Sunflower_Oil,5.0
49.01443221729304,7.18290182278138,111.43338264629872,10.11724485652371,3.84655191311971,235.25320132512718,2.1939788882434614,Lipase_C,Corn_Oil,5.0
40.696620923451725,7.0733245344224285,129.91855093345737,6.463302536549801,2.971582678091991,135.6844061326351,1.0,Lipase_C,Safflower_Oil,5.0
37.962100953469196,7.391901621819392,170.34320790795965,9.903817211045887,1.742345162956721,187.8020764587189,2.0574182446396763,Chemical_Cat,Soybean_Oil,5.0
51.66109795110135,8.136850089691016,154.87846102744948,5.064988463357324,3.373203197822678,100.0,2.683095574868693,Lipase_B,Sunflower_Oil,5.0
46.9480176041717,6.445136296139987,123.16023475703929,3.8190736136527494,2.5369426222614204,157.48367761369343,1.4573412021090548,Lipase_C,Corn_Oil,5.0
41.34228502661409,7.597810862784949,148.18052867611505,6.650135666266957,2.2045363933854163,175.3830831168928,1.4431422467133281,Chemical_Cat,Soybean_Oil,5.0
44.7571661975691,6.686389435991699,138.8986806175879,16.0,3.182725002147342,165.51277464202937,1.300436328214934,Chemical_Cat,Sunflower_Oil,5.0
40.09286119299155,7.842566122415863,142.55256463108083,6.499151293605794,3.3248550931213097,164.83528634500703,1.5583833310427313,Chemical_Cat,Corn_Oil,5.0
39.883083025823545,7.750939757766063,173.63681736605054,5.911433159994885,1.4689621162973583,217.35445107510088,1.207432152097971,Lipase_B,Soybean_Oil,5.0
59.20820950652439,6.155222226001692,102.64837024561062,8.43259192319188,2.8778184317037945,184.42511160004037,2.5021134381049723,Chemical_Cat,Sunflower_Oil,5.0
40.21651426067086,6.674655246609133,163.11844935151956,7.708749657671256,2.5233484050928774,240.01053012126974,2.4933894043032487,Lipase_A,Corn_Oil,5.0
53.582406967041734,8.078387747820539,166.84806850891368,5.015966562067446,2.884261007111709,249.20014335762764,1.5352207748564117,Chemical_Cat,Sunflower_Oil,5.593067295946822
47.86543781276567,7.262065777794188,149.43780932592904,9.89989449697011,2.528094112801784,199.67161209967176,2.3841540394450513,Lipase_B,Sunflower_Oil,5.0
47.18029608233833,7.591251208079315,124.09813466711219,6.7476772953139745,2.709122072141091,207.2675726043296,3.009301554762392,Chemical_Cat,Soybean_Oil,5.0
51.802516138003234,6.630183002002012,167.14713969862567,9.725399288324203,2.199820975956439,182.47866591870417,2.3756620569549023,Chemical_Cat,Corn_Oil,5.0
43.78936533160144,7.5225707874697125,125.11302312593617,7.307807362025015,2.148245986507583,245.42534261134935,2.8853256300626904,Lipase_A,Soybean_Oil,5.0
39.90573481860123,7.244014644194057,124.12465293181019,11.604911746603758,2.2669472828852464,287.4865200999362,2.6524769108919837,Lipase_C,Soybean_Oil,5.0
42.76812104011251,9.0,177.79751512535557,14.791871544821639,1.8967124578810366,204.31701079025365,2.4991728496676617,Lipase_C,Sunflower_Oil,5.0
43.61685068138672,7.559857855553551,164.47534588013139,9.012857930521985,1.997643666665324,160.32166204039527,2.826073846361817,Lipase_A,Soybean_Oil,5.0
56.709646194514946,7.389302651982445,124.58422194889535,6.8651172622541425,2.953110698915921,198.11718815363622,2.102050542982852,Lipase_B,Sunflower_Oil,5.0
40.90304658669258,6.716142303312919,135.7967142270049,10.402778653353204,3.0362194384971595,237.72426437999297,2.0772973378523987,Lipase_C,Soybean_Oil,5.0
